,index,brand,content,engagement,has_spend,id,impact,share_token,timestamp,type,urls,channel_type,channel,caption,comment_count,filter_name,hashtags,image_url,like_count,link,links,post_id,Text,in our,in our,in our,in our,link in,Main_topic
1343,12332,Vogue,"{'links': [], 'post_id': '1341412175029323817_198154074', 'hashtags': 'NYFW', 'caption': ""A set can make or break a show. Click the link in our bio for the most impressive ones from #NYFW, including @thombrowneny's immersive swimming pool experience."", 'comment_count': 144, 'like_count': 69266, 'link': 'https://www.instagram.com/p/BKdp0QeAcgp/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14359343_1058043864311457_1829594461_n.jpg?ig_cache_key=MTM0MTQxMjE3NTAyOTMyMzgxNw%3D%3D.2.l'}",69410,,MTM3MzI2LTEwNTgyMzg0X2luc3RhZ3JhbSBwaWNfMA,1.0354058046257,b0H9z-DEPE_p02mIf9znXCOKc8QtPrW059MBdLA4z0s,2016-09-17 16:13:34,instagram pic,,photo,instagram,"A set can make or break a show. Click the link in our bio for the most impressive ones from #NYFW, including @thombrowneny's immersive swimming pool experience.",144.0,Normal,NYFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14359343_1058043864311457_1829594461_n.jpg?ig_cache_key=MTM0MTQxMjE3NTAyOTMyMzgxNw%3D%3D.2.l,69266.0,https://www.instagram.com/p/BKdp0QeAcgp/,[],1341412175029323817_198154074," photo A set can make or break a show. Click the link in our bio for the most impressive ones from #NYFW, including @thombrowneny's immersive swimming pool experience.",0.03396802926143186,0.03408588151582156,0.8640616485411353,0.0338538432090222,0.03403059747258916,2
1344,12341,Vogue,"{'links': [], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/14377079_1848027518763680_1952112370_n.mp4', 'post_id': '1340920677049468530_198154074', 'hashtags': 'NYFW', 'caption': '#NYFW was a wild ride with @travisscott. Click the link in our bio for the full video.', 'comment_count': 147, 'like_count': 27715, 'link': 'https://www.instagram.com/p/BKb6EBTgoZy/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14309677_157154108067183_1353751092_n.jpg?ig_cache_key=MTM0MDkyMDY3NzA0OTQ2ODUzMA%3D%3D.2.l'}",27862,,MTM3MzI2LTc2MzYzN19pbnN0YWdyYW0gdmlkXzA,0.41618187855904104,NsIavu7GP9SUlJUPf2xaiEnLfmSDQ6U4NjhuVbSRHwM,2016-09-16 23:57:02,instagram vid,,video,instagram,#NYFW was a wild ride with @travisscott. Click the link in our bio for the full video.,147.0,Normal,NYFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14309677_157154108067183_1353751092_n.jpg?ig_cache_key=MTM0MDkyMDY3NzA0OTQ2ODUzMA%3D%3D.2.l,27715.0,https://www.instagram.com/p/BKb6EBTgoZy/,[],1340920677049468530_198154074, video #NYFW was a wild ride with @travisscott. Click the link in our bio for the full video.,0.034647863321767676,0.5574739005702849,0.03399540555544787,0.3397492654710166,0.034133565081482964,1
1345,12348,Vogue,"{'links': [], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/14395221_1817663451797808_817209521_n.mp4', 'post_id': '1340812694516743677_198154074', 'hashtags': 'NYFW', 'caption': '@russwest44 knows how to have a good time at #NYFW. Click the link in our bio for his top 5 tips on winning the week.', 'comment_count': 136, 'like_count': 28005, 'link': 'https://www.instagram.com/p/BKbhgqvAT39/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14373970_1773896146232635_103414276_n.jpg?ig_cache_key=MTM0MDgxMjY5NDUxNjc0MzY3Nw%3D%3D.2.l'}",28141,,MTM3MzI2LTc2MzA1NF9pbnN0YWdyYW0gdmlkXzA,0.42039342948858704,HgSZUkqOiGHFb7nmhm5ZBUnLfmSDQ6U4NjhuVbSRHwM,2016-09-16 20:22:30,instagram vid,,video,instagram,@russwest44 knows how to have a good time at #NYFW. Click the link in our bio for his top 5 tips on winning the week.,136.0,Normal,NYFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14373970_1773896146232635_103414276_n.jpg?ig_cache_key=MTM0MDgxMjY5NDUxNjc0MzY3Nw%3D%3D.2.l,28005.0,https://www.instagram.com/p/BKbhgqvAT39/,[],1340812694516743677_198154074, video @russwest44 knows how to have a good time at #NYFW. Click the link in our bio for his top 5 tips on winning the week.,0.04082010933438281,0.04085103603517648,0.42581763318008214,0.45109542481220277,0.04141579663815586,3
1346,12352,Vogue,"{'links': [], 'post_id': '1340775595956699566_198154074', 'hashtags': 'NYFW', 'caption': 'It was a season of change at #NYFW, but one thing is clear: The collections that matter are the ones with originality. Click the link in our bio for the top 8 collections of New York Fashion Week.', 'comment_count': 127, 'like_count': 46018, 'link': 'https://www.instagram.com/p/BKbZE0AgwGu/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14295474_250757485325308_1155980294_n.jpg?ig_cache_key=MTM0MDc3NTU5NTk1NjY5OTU2Ng%3D%3D.2'}",46145,,MTM3MzI2LTEwNTc0MjYyX2luc3RhZ3JhbSBwaWNfMA,0.689305436713409,vxW7fFRz3puPWfRKp-jxLyOKc8QtPrW059MBdLA4z0s,2016-09-16 19:08:47,instagram pic,,photo,instagram,"It was a season of change at #NYFW, but one thing is clear: The collections that matter are the ones with originality. Click the link in our bio for the top 8 collections of New York Fashion Week.",127.0,Normal,NYFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14295474_250757485325308_1155980294_n.jpg?ig_cache_key=MTM0MDc3NTU5NTk1NjY5OTU2Ng%3D%3D.2,46018.0,https://www.instagram.com/p/BKbZE0AgwGu/,[],1340775595956699566_198154074," photo It was a season of change at #NYFW, but one thing is clear: The collections that matter are the ones with originality. Click the link in our bio for the top 8 collections of New York Fashion Week.",0.03409186524462137,0.034132376580097844,0.8639596681295578,0.033817211663035626,0.03399887838268724,2
1347,12375,Vogue,"{'links': [], 'post_id': '1340158446351262169_198154074', 'hashtags': 'NYFW', 'caption': ""That's a wrap! @marcjacobs gives a glam rave send-off to #NYFW. Click the link in our bio for all highlights. Photographed by @kevintachman."", 'comment_count': 454, 'like_count': 111221, 'link': 'https://www.instagram.com/p/BKZMwGpgaHZ/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14240608_1765389333699125_444500519_n.jpg?ig_cache_key=MTM0MDE1ODQ0NjM1MTI2MjE2OQ%3D%3D.2.l'}",111675,,MTM3MzI2LTEwNTY2MTk2X2luc3RhZ3JhbSBwaWNfMA,1.610055139019818,cefoVziKxDsT2c_8iYz1sCOKc8QtPrW059MBdLA4z0s,2016-09-15 22:42:37,instagram pic,,photo,instagram,That's a wrap! @marcjacobs gives a glam rave send-off to #NYFW. Click the link in our bio for all highlights. Photographed by @kevintachman.,454.0,Normal,NYFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14240608_1765389333699125_444500519_n.jpg?ig_cache_key=MTM0MDE1ODQ0NjM1MTI2MjE2OQ%3D%3D.2.l,111221.0,https://www.instagram.com/p/BKZMwGpgaHZ/,[],1340158446351262169_198154074, photo That's a wrap! @marcjacobs gives a glam rave send-off to #NYFW. Click the link in our bio for all highlights. Photographed by @kevintachman.,0.8370964347941113,0.04085644021963729,0.04084340323846611,0.040570917573759496,0.04063280417402578,0
1348,12379,Vogue,"{'links': [], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/14361843_1006915736087751_1828664006_n.mp4', 'post_id': '1340110039167394375_198154074', 'hashtags': 'regram', 'caption': '@LupitaNyongo finally learns how to make ugali, a traditional Kenyan dish, at her familyâs home in Kisumu. Click the link in our bio to see the full video. Directed by @lotfy_. #regram @vogueliving_us', 'comment_count': 286, 'like_count': 47756, 'link': 'https://www.instagram.com/p/BKZBvr8geJH/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14374039_1737904149804043_1178232487_n.jpg?ig_cache_key=MTM0MDExMDAzOTE2NzM5NDM3NQ%3D%3D.2.l'}",48042,,MTM3MzI2LTc2MTk1NV9pbnN0YWdyYW0gdmlkXzA,0.692706857177622,suxYYn2ndei1O9wyVy5n9knLfmSDQ6U4NjhuVbSRHwM,2016-09-15 21:06:27,instagram vid,,video,instagram,"@LupitaNyongo finally learns how to make ugali, a traditional Kenyan dish, at her familyâs home in Kisumu. Click the link in our bio to see the full video. Directed by @lotfy_. #regram @vogueliving_us",286.0,Normal,regram,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14374039_1737904149804043_1178232487_n.jpg?ig_cache_key=MTM0MDExMDAzOTE2NzM5NDM3NQ%3D%3D.2.l,47756.0,https://www.instagram.com/p/BKZBvr8geJH/,[],1340110039167394375_198154074," video @LupitaNyongo finally learns how to make ugali, a traditional Kenyan dish, at her familyâs home in Kisumu. Click the link in our bio to see the full video. Directed by @lotfy_. #regram @vogueliving_us",0.03406450431674628,0.03444791503715635,0.03420825040205974,0.8632338576785575,0.03404547256548007,3
1349,12402,Vogue,"{'links': [], 'post_id': '1339835893426548076_198154074', 'hashtags': '', 'caption': '@LupitaNyongo stars on the cover of our October issue! Click the link in our bio for the full story. Photographed by @mariotestino, styled by @tonnegood.', 'comment_count': 1039, 'like_count': 118247, 'link': 'https://www.instagram.com/p/BKYDaV1Ae1s/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14334332_855423354587572_1160083268_n.jpg?ig_cache_key=MTMzOTgzNTg5MzQyNjU0ODA3Ng%3D%3D.2.l'}",119286,,MTM3MzI2LTEwNTU5NzU0X2luc3RhZ3JhbSBwaWNfMA,1.719781173705825,PwjLAZ308DpPseldGENjOiOKc8QtPrW059MBdLA4z0s,2016-09-15 12:01:46,instagram pic,,photo,instagram,"@LupitaNyongo stars on the cover of our October issue! Click the link in our bio for the full story. Photographed by @mariotestino, styled by @tonnegood.",1039.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14334332_855423354587572_1160083268_n.jpg?ig_cache_key=MTMzOTgzNTg5MzQyNjU0ODA3Ng%3D%3D.2.l,118247.0,https://www.instagram.com/p/BKYDaV1Ae1s/,[],1339835893426548076_198154074," photo @LupitaNyongo stars on the cover of our October issue! Click the link in our bio for the full story. Photographed by @mariotestino, styled by @tonnegood.",0.040529514785314864,0.8378326622210164,0.04065626457684069,0.04038778475599119,0.040593773660836954,1
1350,12412,Vogue,"{'links': [], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/14370728_1590821251219115_612980927_n.mp4', 'post_id': '1339393458711847117_198154074', 'hashtags': 'YayoiKusama', 'caption': 'For Japanese artist #YayoiKusama\'s ""Dots ObsessionâAlive, Seeking for Eternal Hope"" exhibit, her studio installed 1,208 double-sided non-adhesive vinyl polka dots in three sizes onto Philip Johnson\'s iconic Glass House. Watch the full video in the link in our bio.', 'comment_count': 310, 'like_count': 41128, 'link': 'https://www.instagram.com/p/BKWe0EZAGDN/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14350448_116944668764457_400940130_n.jpg?ig_cache_key=MTMzOTM5MzQ1ODcxMTg0NzExNw%3D%3D.2.l'}",41438,,MTM3MzI2LTc2MDg5NV9pbnN0YWdyYW0gdmlkXzA,0.606353454905305,fC7FYnbsQCoTQlIRCCEh5UnLfmSDQ6U4NjhuVbSRHwM,2016-09-14 21:22:44,instagram vid,,video,instagram,"For Japanese artist #YayoiKusama's ""Dots ObsessionâAlive, Seeking for Eternal Hope"" exhibit, her studio installed 1,208 double-sided non-adhesive vinyl polka dots in three sizes onto Philip Johnson's iconic Glass House. Watch the full video in the link in our bio.",310.0,Normal,YayoiKusama,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14350448_116944668764457_400940130_n.jpg?ig_cache_key=MTMzOTM5MzQ1ODcxMTg0NzExNw%3D%3D.2.l,41128.0,https://www.instagram.com/p/BKWe0EZAGDN/,[],1339393458711847117_198154074," video For Japanese artist #YayoiKusama's ""Dots ObsessionâAlive, Seeking for Eternal Hope"" exhibit, her studio installed 1,208 double-sided non-adhesive vinyl polka dots in three sizes onto Philip Johnson's iconic Glass House. Watch the full video in the link in our bio.",0.018517380090384176,0.018461885885560383,0.01850042370150046,0.9261078341341303,0.018412476188424596,3
1351,12422,Vogue,"{'links': [], 'post_id': '1339271129243751974_198154074', 'hashtags': 'NYFW Coach1941 Sponsored', 'caption': ""What's it like to be a model during #NYFW? @graciehartzel shares her photo diary from backstage #Coach1941's Spring 2017 show in the link in our bio. #Sponsored"", 'comment_count': 162, 'like_count': 57242, 'link': 'https://www.instagram.com/p/BKWC_8MgpYm/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14272206_1067244536722307_1159167441_n.jpg?ig_cache_key=MTMzOTI3MTEyOTI0Mzc1MTk3NA%3D%3D.2.l'}",57404,,MTM3MzI2LTEwNTUwNzY2X2luc3RhZ3JhbSBwaWNfMA,0.8399816181156881,xuyCfhcBfB2P8myKZCIGYSOKc8QtPrW059MBdLA4z0s,2016-09-14 17:19:41,instagram pic,,photo,instagram,What's it like to be a model during #NYFW? @graciehartzel shares her photo diary from backstage #Coach1941's Spring 2017 show in the link in our bio. #Sponsored,162.0,Normal,NYFW Coach1941 Sponsored,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14272206_1067244536722307_1159167441_n.jpg?ig_cache_key=MTMzOTI3MTEyOTI0Mzc1MTk3NA%3D%3D.2.l,57242.0,https://www.instagram.com/p/BKWC_8MgpYm/,[],1339271129243751974_198154074, photo What's it like to be a model during #NYFW? @graciehartzel shares her photo diary from backstage #Coach1941's Spring 2017 show in the link in our bio. #Sponsored,0.025432156309221972,0.0256388504974134,0.8981816318131957,0.02519096230987072,0.02555639907029822,2
1352,12446,Vogue,"{'links': [], 'post_id': '1338634143826719234_198154074', 'hashtags': '', 'caption': 'New York street style is at its best during Fashion Week. Click the link in our bio to see our new Snapchat Discover story featuring our favorite looks. Photographed by @mrstreetpeeper.', 'comment_count': 444, 'like_count': 100622, 'link': 'https://www.instagram.com/p/BKTyKlTADIC/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14269094_1780942592122176_614205340_n.jpg?ig_cache_key=MTMzODYzNDE0MzgyNjcxOTIzNA%3D%3D.2'}",101066,,MTM3MzI2LTEwNTEyNzU3X2luc3RhZ3JhbSBwaWNfMA,1.4376838224836581,lbi5RoJ595VRlZop24s3tiOKc8QtPrW059MBdLA4z0s,2016-09-13 20:14:06,instagram pic,,photo,instagram,New York street style is at its best during Fashion Week. Click the link in our bio to see our new Snapchat Discover story featuring our favorite looks. Photographed by @mrstreetpeeper.,444.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14269094_1780942592122176_614205340_n.jpg?ig_cache_key=MTMzODYzNDE0MzgyNjcxOTIzNA%3D%3D.2,100622.0,https://www.instagram.com/p/BKTyKlTADIC/,[],1338634143826719234_198154074, photo New York street style is at its best during Fashion Week. Click the link in our bio to see our new Snapchat Discover story featuring our favorite looks. Photographed by @mrstreetpeeper.,0.03378230767279617,0.8643829357509157,0.034191539110700185,0.03365635844387121,0.033986859021716866,1
1353,12463,Vogue,"{'links': [], 'post_id': '1338500481231693240_198154074', 'hashtags': '', 'caption': '""When a woman puts on a leopard-print coat, she is unapologetic in all that she stands for."" - @riccardotisci17\n\nPhotographed by @angelopennetta, styled by @saramoonves. Vogue, Sept. 2016.', 'comment_count': 592, 'like_count': 58872, 'link': 'https://www.instagram.com/p/BKTTxiTgSW4/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14262717_1598571700444874_2049783168_n.jpg?ig_cache_key=MTMzODUwMDQ4MTIzMTY5MzI0MA%3D%3D.2'}",59464,,MTM3MzI2LTEwNTA1NjQ5X2luc3RhZ3JhbSBwaWNfMA,0.845981647618343,3A2VI3YjzWQCEv-R1XZ82COKc8QtPrW059MBdLA4z0s,2016-09-13 15:48:33,instagram pic,,photo,instagram,"""When a woman puts on a leopard-print coat, she is unapologetic in all that she stands for."" - @riccardotisci17

Photographed by @angelopennetta, styled by @saramoonves. Vogue, Sept. 2016.",592.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14262717_1598571700444874_2049783168_n.jpg?ig_cache_key=MTMzODUwMDQ4MTIzMTY5MzI0MA%3D%3D.2,58872.0,https://www.instagram.com/p/BKTTxiTgSW4/,[],1338500481231693240_198154074," photo ""When a woman puts on a leopard-print coat, she is unapologetic in all that she stands for."" - @riccardotisci17

Photographed by @angelopennetta, styled by @saramoonves. Vogue, Sept. 2016.",0.06765789598183189,0.7298823864870628,0.06808630724449961,0.06687767296166501,0.06749573732494056,1
1354,12488,Vogue,"{'links': ['VogueRunway.com.'], 'post_id': '1337910107123734529_198154074', 'hashtags': 'NYFW', 'caption': ""A knockout collection at @proenzaschouler's Spring 2017 show. See every look on VogueRunway.com. Photographed by @kevintachman. #NYFW"", 'comment_count': 215, 'like_count': 54174, 'link': 'https://www.instagram.com/p/BKRNidkg9gB/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14280549_1117935118299968_1854037570_n.jpg?ig_cache_key=MTMzNzkxMDEwNzEyMzczNDUyOQ%3D%3D.2.l'}",54389,,MTM3MzI2LTEwNTAyMTg4X2luc3RhZ3JhbSBwaWNfMA,0.7714421066112781,iN1BKKgyQ2mPne3uYKjeByOKc8QtPrW059MBdLA4z0s,2016-09-12 20:15:35,instagram pic,,photo,instagram,A knockout collection at @proenzaschouler's Spring 2017 show. See every look on VogueRunway.com. Photographed by @kevintachman. #NYFW,215.0,Normal,NYFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14280549_1117935118299968_1854037570_n.jpg?ig_cache_key=MTMzNzkxMDEwNzEyMzczNDUyOQ%3D%3D.2.l,54174.0,https://www.instagram.com/p/BKRNidkg9gB/,['VogueRunway.com.'],1337910107123734529_198154074, photo A knockout collection at @proenzaschouler's Spring 2017 show. See every look on VogueRunway.com. Photographed by @kevintachman. #NYFW,0.040557023460655,0.04122174041292357,0.8369721373515793,0.04033939485227946,0.04090970392256276,2
1355,12518,Vogue,"{'links': ['VogueRunway.com.'], 'post_id': '1337446376887507597_198154074', 'hashtags': 'NYFW', 'caption': 'Staged as a comedy act pageant that encouraged people to vote in the upcoming election, the @openingceremony show was a colorful, delightful way to close out Day 5 of #NYFW. See every look on VogueRunway.com. Photographed by @drielycarter.', 'comment_count': 162, 'like_count': 52149, 'link': 'https://www.instagram.com/p/BKPkGTIg1qN/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14295502_605148799664866_275154368_n.jpg?ig_cache_key=MTMzNzQ0NjM3Njg4NzUwNzU5Nw%3D%3D.2'}",52311,,MTM3MzI2LTEwNDgyMDE0X2luc3RhZ3JhbSBwaWNfMA,0.741945790770258,MP8xW6cwVZ20sduSH2dDKyOKc8QtPrW059MBdLA4z0s,2016-09-12 04:54:14,instagram pic,,photo,instagram,"Staged as a comedy act pageant that encouraged people to vote in the upcoming election, the @openingceremony show was a colorful, delightful way to close out Day 5 of #NYFW. See every look on VogueRunway.com. Photographed by @drielycarter.",162.0,Normal,NYFW,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/14295502_605148799664866_275154368_n.jpg?ig_cache_key=MTMzNzQ0NjM3Njg4NzUwNzU5Nw%3D%3D.2,52149.0,https://www.instagram.com/p/BKPkGTIg1qN/,['VogueRunway.com.'],1337446376887507597_198154074," photo Staged as a comedy act pageant that encouraged people to vote in the upcoming election, the @openingceremony show was a colorful, delightful way to close out Day 5 of #NYFW. See every look on VogueRunway.com. Photographed by @drielycarter.",0.2612506537617644,0.02935998856956513,0.029372040733562244,0.028937998052734778,0.6510793188823734,4
